id,video_number,date,phase,minute,bird_pair,initials,feeding,drinking,foraging,play,standing,walking,jumping,perching,route_tracing,head_thru_bar,beak_scraping,pecking,laying_down,preening,flapping,hopping
1137,23,2021-03-02,Post,7,He-man | Uno,RB,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1138,23,2021-03-02,Post,8,He-man | Uno,RB,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1139,23,2021-03-02,Post,9,He-man | Uno,RB,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1140,23,2021-03-02,Post,10,He-man | Uno,RB,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1141,23,2021-03-02,Post,1,Fern | Prudence,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1142,23,2021-03-02,Post,2,Fern | Prudence,RB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1143,23,2021-03-02,Post,3,Fern | Prudence,RB,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1144,23,2021-03-02,Post,4,Fern | Prudence,RB,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1145,23,2021-03-02,Post,5,Fern | Prudence,RB,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1146,23,2021-03-02,Post,6,Fern | Prudence,RB,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1147,23,2021-03-02,Post,7,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1148,23,2021-03-02,Post,8,Fern | Prudence,RB,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1149,23,2021-03-02,Post,9,Fern | Prudence,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1150,23,2021-03-02,Post,10,Fern | Prudence,RB,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1151,24,2021-03-02,Post,1,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1152,24,2021-03-02,Post,2,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1153,24,2021-03-02,Post,3,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1154,24,2021-03-02,Post,4,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1155,24,2021-03-02,Post,5,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1156,24,2021-03-02,Post,6,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1157,24,2021-03-02,Post,7,Fern | Prudence,IM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1158,24,2021-03-02,Post,8,Fern | Prudence,IM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1159,24,2021-03-02,Post,9,Fern | Prudence,IM,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1160,24,2021-03-02,Post,10,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1161,24,2021-03-02,Post,1,Fozzie | Dartagnan,IM,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1162,24,2021-03-02,Post,2,Fozzie | Dartagnan,IM,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1163,24,2021-03-02,Post,3,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1164,24,2021-03-02,Post,4,Fozzie | Dartagnan,IM,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1165,24,2021-03-02,Post,5,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1166,24,2021-03-02,Post,6,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1167,24,2021-03-02,Post,7,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1168,24,2021-03-02,Post,8,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1169,24,2021-03-02,Post,9,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,24,2021-03-02,Post,10,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1171,24,2021-03-02,Post,1,Dumbledore | Piper,IM,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1172,24,2021-03-02,Post,2,Dumbledore | Piper,IM,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1173,24,2021-03-02,Post,3,Dumbledore | Piper,IM,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1174,24,2021-03-02,Post,4,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1175,24,2021-03-02,Post,5,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1176,24,2021-03-02,Post,6,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1177,24,2021-03-02,Post,7,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1178,24,2021-03-02,Post,8,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,24,2021-03-02,Post,9,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1180,24,2021-03-02,Post,10,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1181,24,2021-03-02,Post,1,Comanche | Sapphire,IM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1182,24,2021-03-02,Post,2,Comanche | Sapphire,IM,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1183,24,2021-03-02,Post,3,Comanche | Sapphire,IM,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1184,24,2021-03-02,Post,4,Comanche | Sapphire,IM,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1185,24,2021-03-02,Post,5,Comanche | Sapphire,IM,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1186,24,2021-03-02,Post,6,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1187,24,2021-03-02,Post,7,Comanche | Sapphire,IM,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1188,24,2021-03-02,Post,8,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1189,24,2021-03-02,Post,9,Comanche | Sapphire,IM,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1190,24,2021-03-02,Post,10,Comanche | Sapphire,IM,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1191,24,2021-03-02,Post,1,He-man | Uno,IM,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1192,24,2021-03-02,Post,2,He-man | Uno,IM,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1193,24,2021-03-02,Post,3,He-man | Uno,IM,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1194,24,2021-03-02,Post,4,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1195,24,2021-03-02,Post,5,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1196,24,2021-03-02,Post,6,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1197,24,2021-03-02,Post,7,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1198,24,2021-03-02,Post,8,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1199,24,2021-03-02,Post,9,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1200,24,2021-03-02,Post,10,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1201,25,2021-03-02,Post,1,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,25,2021-03-02,Post,2,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1203,25,2021-03-02,Post,3,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1204,25,2021-03-02,Post,4,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1205,25,2021-03-02,Post,5,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1206,25,2021-03-02,Post,6,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1207,25,2021-03-02,Post,7,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1208,25,2021-03-02,Post,8,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1209,25,2021-03-02,Post,9,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1210,25,2021-03-02,Post,10,Fern | Prudence,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1211,25,2021-03-02,Post,1,Comanche | Sapphire,IM,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1212,25,2021-03-02,Post,2,Comanche | Sapphire,IM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1213,25,2021-03-02,Post,3,Comanche | Sapphire,IM,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1214,25,2021-03-02,Post,4,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1215,25,2021-03-02,Post,5,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1216,25,2021-03-02,Post,6,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1217,25,2021-03-02,Post,7,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1218,25,2021-03-02,Post,8,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1219,25,2021-03-02,Post,9,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1220,25,2021-03-02,Post,10,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1221,25,2021-03-02,Post,1,Dumbledore | Piper,IM,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1222,25,2021-03-02,Post,2,Dumbledore | Piper,IM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1223,25,2021-03-02,Post,3,Dumbledore | Piper,IM,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1224,25,2021-03-02,Post,4,Dumbledore | Piper,IM,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
1225,25,2021-03-02,Post,5,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1226,25,2021-03-02,Post,6,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1227,25,2021-03-02,Post,7,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1228,25,2021-03-02,Post,8,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1229,25,2021-03-02,Post,9,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1230,25,2021-03-02,Post,10,Dumbledore | Piper,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1231,25,2021-03-02,Post,1,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1232,25,2021-03-02,Post,2,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1233,25,2021-03-02,Post,3,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1234,25,2021-03-02,Post,4,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1235,25,2021-03-02,Post,5,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1236,25,2021-03-02,Post,6,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1237,25,2021-03-02,Post,7,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1238,25,2021-03-02,Post,8,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1239,25,2021-03-02,Post,9,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1240,25,2021-03-02,Post,10,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1241,25,2021-03-02,Post,1,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1242,25,2021-03-02,Post,2,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1243,25,2021-03-02,Post,3,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1244,25,2021-03-02,Post,4,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,25,2021-03-02,Post,5,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1246,25,2021-03-02,Post,6,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1247,25,2021-03-02,Post,7,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1248,25,2021-03-02,Post,8,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,25,2021-03-02,Post,9,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1250,25,2021-03-02,Post,10,He-man | Uno,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1251,26,2021-03-03,Post,1,Fozzie | Dartagnan,RB,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1252,26,2021-03-03,Post,2,Fozzie | Dartagnan,RB,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1253,26,2021-03-03,Post,3,Fozzie | Dartagnan,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1254,26,2021-03-03,Post,4,Fozzie | Dartagnan,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1255,26,2021-03-03,Post,5,Fozzie | Dartagnan,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1256,26,2021-03-03,Post,6,Fozzie | Dartagnan,RB,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1257,26,2021-03-03,Post,7,Fozzie | Dartagnan,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1258,26,2021-03-03,Post,8,Fozzie | Dartagnan,RB,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1259,26,2021-03-03,Post,9,Fozzie | Dartagnan,RB,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1260,26,2021-03-03,Post,10,Fozzie | Dartagnan,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1261,26,2021-03-03,Post,1,Dumbledore | Piper,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1262,26,2021-03-03,Post,2,Dumbledore | Piper,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1263,26,2021-03-03,Post,3,Dumbledore | Piper,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1264,26,2021-03-03,Post,4,Dumbledore | Piper,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1265,26,2021-03-03,Post,5,Dumbledore | Piper,RB,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1266,26,2021-03-03,Post,6,Dumbledore | Piper,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1267,26,2021-03-03,Post,7,Dumbledore | Piper,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1268,26,2021-03-03,Post,8,Dumbledore | Piper,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
1269,26,2021-03-03,Post,9,Dumbledore | Piper,RB,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1270,26,2021-03-03,Post,10,Dumbledore | Piper,RB,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1271,26,2021-03-03,Post,1,He-man | Uno,RB,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1272,26,2021-03-03,Post,2,He-man | Uno,RB,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1273,26,2021-03-03,Post,3,He-man | Uno,RB,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
1274,26,2021-03-03,Post,4,He-man | Uno,RB,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1275,26,2021-03-03,Post,5,He-man | Uno,RB,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1276,26,2021-03-03,Post,6,He-man | Uno,RB,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1277,26,2021-03-03,Post,7,He-man | Uno,RB,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1278,26,2021-03-03,Post,8,He-man | Uno,RB,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
1279,26,2021-03-03,Post,9,He-man | Uno,RB,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1280,26,2021-03-03,Post,10,He-man | Uno,RB,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1281,26,2021-03-03,Post,1,Comanche | Sapphire,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1282,26,2021-03-03,Post,2,Comanche | Sapphire,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1283,26,2021-03-03,Post,3,Comanche | Sapphire,RB,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1284,26,2021-03-03,Post,4,Comanche | Sapphire,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1285,26,2021-03-03,Post,5,Comanche | Sapphire,RB,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1286,26,2021-03-03,Post,6,Comanche | Sapphire,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1287,26,2021-03-03,Post,7,Comanche | Sapphire,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1288,26,2021-03-03,Post,8,Comanche | Sapphire,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1289,26,2021-03-03,Post,9,Comanche | Sapphire,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1290,26,2021-03-03,Post,10,Comanche | Sapphire,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1291,26,2021-03-03,Post,1,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1292,26,2021-03-03,Post,2,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1293,26,2021-03-03,Post,3,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1294,26,2021-03-03,Post,4,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1295,26,2021-03-03,Post,5,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1296,26,2021-03-03,Post,6,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1297,26,2021-03-03,Post,7,Fern | Prudence,RB,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1298,26,2021-03-03,Post,8,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1299,26,2021-03-03,Post,9,Fern | Prudence,RB,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1300,26,2021-03-03,Post,10,Fern | Prudence,RB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1301,27,2021-03-03,Post,1,Dumbledore | Piper,IM,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1302,27,2021-03-03,Post,2,Dumbledore | Piper,IM,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1303,27,2021-03-03,Post,3,Dumbledore | Piper,IM,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1304,27,2021-03-03,Post,4,Dumbledore | Piper,IM,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1305,27,2021-03-03,Post,5,Dumbledore | Piper,IM,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1306,27,2021-03-03,Post,6,Dumbledore | Piper,IM,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1307,27,2021-03-03,Post,7,Dumbledore | Piper,IM,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
1308,27,2021-03-03,Post,8,Dumbledore | Piper,IM,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1309,27,2021-03-03,Post,9,Dumbledore | Piper,IM,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1310,27,2021-03-03,Post,10,Dumbledore | Piper,IM,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1311,27,2021-03-03,Post,1,Comanche | Sapphire,IM,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1312,27,2021-03-03,Post,2,Comanche | Sapphire,IM,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1313,27,2021-03-03,Post,3,Comanche | Sapphire,IM,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1314,27,2021-03-03,Post,4,Comanche | Sapphire,IM,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1315,27,2021-03-03,Post,5,Comanche | Sapphire,IM,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1316,27,2021-03-03,Post,6,Comanche | Sapphire,IM,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1317,27,2021-03-03,Post,7,Comanche | Sapphire,IM,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1318,27,2021-03-03,Post,8,Comanche | Sapphire,IM,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1319,27,2021-03-03,Post,9,Comanche | Sapphire,IM,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1320,27,2021-03-03,Post,10,Comanche | Sapphire,IM,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
1321,27,2021-03-03,Post,1,Fern | Prudence,IM,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1322,27,2021-03-03,Post,2,Fern | Prudence,IM,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1323,27,2021-03-03,Post,3,Fern | Prudence,IM,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1324,27,2021-03-03,Post,4,Fern | Prudence,IM,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
1325,27,2021-03-03,Post,5,Fern | Prudence,IM,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
1326,27,2021-03-03,Post,6,Fern | Prudence,IM,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1327,27,2021-03-03,Post,7,Fern | Prudence,IM,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1328,27,2021-03-03,Post,8,Fern | Prudence,IM,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1329,27,2021-03-03,Post,9,Fern | Prudence,IM,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1330,27,2021-03-03,Post,10,Fern | Prudence,IM,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1331,27,2021-03-03,Post,1,He-man | Uno,IM,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1332,27,2021-03-03,Post,2,He-man | Uno,IM,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1333,27,2021-03-03,Post,3,He-man | Uno,IM,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1334,27,2021-03-03,Post,4,He-man | Uno,IM,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1335,27,2021-03-03,Post,5,He-man | Uno,IM,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
1336,27,2021-03-03,Post,6,He-man | Uno,IM,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1337,27,2021-03-03,Post,7,He-man | Uno,IM,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1338,27,2021-03-03,Post,8,He-man | Uno,IM,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1339,27,2021-03-03,Post,9,He-man | Uno,IM,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1340,27,2021-03-03,Post,10,He-man | Uno,IM,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1341,27,2021-03-03,Post,1,Fozzie | Dartagnan,IM,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1342,27,2021-03-03,Post,2,Fozzie | Dartagnan,IM,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1343,27,2021-03-03,Post,3,Fozzie | Dartagnan,IM,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1344,27,2021-03-03,Post,4,Fozzie | Dartagnan,IM,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1345,27,2021-03-03,Post,5,Fozzie | Dartagnan,IM,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1346,27,2021-03-03,Post,6,Fozzie | Dartagnan,IM,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1347,27,2021-03-03,Post,7,Fozzie | Dartagnan,IM,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1348,27,2021-03-03,Post,8,Fozzie | Dartagnan,IM,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1349,27,2021-03-03,Post,9,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1350,27,2021-03-03,Post,10,Fozzie | Dartagnan,IM,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1351,28,2021-03-04,Post,1,Fozzie | Dartagnan,IM,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1352,28,2021-03-04,Post,2,Fozzie | Dartagnan,IM,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1353,28,2021-03-04,Post,3,Fozzie | Dartagnan,IM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1354,28,2021-03-04,Post,4,Fozzie | Dartagnan,IM,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1355,28,2021-03-04,Post,5,Fozzie | Dartagnan,IM,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1356,28,2021-03-04,Post,6,Fozzie | Dartagnan,IM,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1357,28,2021-03-04,Post,7,Fozzie | Dartagnan,IM,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1358,28,2021-03-04,Post,8,Fozzie | Dartagnan,IM,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
